Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
BaseReduzida1_weka,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071611E7,13238.0,1471.0,1307.0,164.0,0.0,88.85112168592794,11.14887831407206,0.0,0.7766544645221258,0.11154747063571316,0.33387414940271903,22.44547358850621,66.97981196840462,1464.5086171878236,2245.7313647575306,-781.222747569707,0.9955870953010357,1.526669860474188,-0.5310827651731523,1134.9589687108542,0.7715560630257337,77.49759580726969,0.8701134930643127,690.0,0.08997050147492626,61.0,0.9100294985250738,617.0,0.12988650693568726,103.0,0.918774966711052,0.8701134930643127,0.8937823834196892,0.7779280571189127,0.8900714957946932,0.8694588899146001,0.8885112168592794,0.10836822526989291,0.8916317747301071,0.1114887831407206,0.8902766022672994,0.8885112168592794,0.8886695780864162,0.7779280571189127,0.8900714957946932,0.8472679738718971,0.8882359699644942,0.8885112168592794,13.966,1.633,13.828125,1.640625,13828.125,1640.625,2825231.0,2822070.0,315699.0,88.85112168592794,50.0,?
BaseReduzida1_weka,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071611E7,13238.0,1471.0,1328.0,143.0,0.0,90.2787219578518,9.721278042148198,0.0,0.8046921496370121,0.0972736244123536,0.31176610049206754,19.57330412928907,62.54462894608085,1464.5086171878236,1958.1887275709175,-493.68011038309396,0.9955870953010357,1.3311955999802294,-0.33560850467919373,1177.136873934736,0.8002290101527777,80.37759970269727,0.9003783102143758,714.0,0.0943952802359882,64.0,0.9056047197640118,614.0,0.09962168978562422,79.0,0.9177377892030848,0.9003783102143758,0.9089751750477402,0.8048610716883898,0.9029915149891938,0.8800161624730195,0.902787219578518,0.09680418960013043,0.9031958103998695,0.09721278042148199,0.9031108249816472,0.902787219578518,0.9028549214983124,0.8048610716883898,0.9029915149891937,0.864280686147344,0.9023358734465542,0.902787219578518,13.476,1.861,13.40625,1.859375,13406.25,1859.375,2825231.0,2822070.0,315699.0,90.2787219578518,50.0,?
BaseReduzida1_weka,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071611E7,13238.0,1471.0,1314.0,157.0,0.0,89.32698844323589,10.673011556764106,0.0,0.7858454970405585,0.10678952189459331,0.3266710867191487,21.488083768767165,65.53477711019453,1464.5086171878236,2149.883819028663,-685.3752018408393,0.9955870953010357,1.4615117736428707,-0.465924678341835,1149.0182704521478,0.7811137120680814,78.45759710574553,0.8839848675914249,701.0,0.09587020648967552,65.0,0.9041297935103245,613.0,0.11601513240857503,92.0,0.9151436031331592,0.8839848675914249,0.8992944194996791,0.7863789939347225,0.8940573305508748,0.8715155849461363,0.8932698844323589,0.10515522333060948,0.8948447766693906,0.10673011556764106,0.8941076013187724,0.8932698844323589,0.8933875000844324,0.7863789939347225,0.8940573305508749,0.8525334765750874,0.8928865445293045,0.8932698844323589,13.299,2.055,13.234375,2.03125,13234.375,2031.25,2825231.0,2822070.0,315699.0,89.32698844323589,50.0,?
BaseReduzida1_weka,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071611E7,13238.0,1471.0,1324.0,147.0,0.0,90.00679809653298,9.99320190346703,0.0,0.7993575343571585,0.09999245226442216,0.3160963923680532,20.120384026282828,63.41334590467348,1464.5086171878236,2012.9587537017057,-548.4501365138822,0.9955870953010357,1.3684287924552725,-0.3728416971542367,1169.1029872254246,0.7947674964142928,79.8290275321396,0.8940731399747793,709.0,0.09292035398230089,63.0,0.9070796460176991,615.0,0.10592686002522068,84.0,0.9183937823834197,0.8940731399747793,0.9060702875399361,0.7996861047414671,0.9005763929962393,0.8782152236258127,0.9000679809653297,0.09891519497285128,0.9010848050271487,0.09993201903467029,0.9006185415229548,0.9000679809653297,0.9001595194098225,0.7996861047414672,0.9005763929962393,0.8610173232270967,0.8996582374518852,0.9000679809653297,13.97,1.575,13.890625,1.5625,13890.625,1562.5,2825231.0,2822070.0,315699.0,90.00679809653298,50.0,?
BaseReduzida1_weka,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071612E7,13238.0,1471.0,1313.0,158.0,0.0,89.25900747790618,10.740992522093814,0.0,0.7841822682878361,0.10746922885761052,0.3277097890837053,21.624853743015617,65.74315529459005,1464.5086171878236,2163.576325561356,-699.0677083735325,0.9955870953010357,1.4708200717616289,-0.4752329764605931,1147.0097987748206,0.7797483336334606,78.32045406310615,0.8915510718789408,707.0,0.10619469026548672,72.0,0.8938053097345132,606.0,0.10844892812105927,86.0,0.9075738125802311,0.8915510718789408,0.8994910941475827,0.7843256924431415,0.8926781908067271,0.8676120355987105,0.8925900747790618,0.10723369316560787,0.8927663068343921,0.10740992522093813,0.8928932139831318,0.8925900747790618,0.8926605961448715,0.7843256924431414,0.8926781908067272,0.8510467665104036,0.892081313497149,0.8925900747790618,13.443,1.735,13.359375,1.703125,13359.375,1703.125,2825231.0,2822070.0,315699.0,89.25900747790618,50.0,?
BaseReduzida1_weka,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071612E7,13238.0,1471.0,1318.0,153.0,0.0,89.59891230455473,10.401087695445275,0.0,0.7909410869692435,0.1040706940425248,0.32248282286999613,20.939028741712388,64.68768853302576,1464.7329040366542,2095.1137928978833,-630.3808888612291,0.9957395676659784,1.4242785811678336,-0.42853901350185525,1157.271239961148,0.7867241604086662,79.00902866125467,0.8977272727272727,711.0,0.10603829160530191,72.0,0.8939617083946981,607.0,0.10227272727272728,81.0,0.9080459770114943,0.8977272727272727,0.9028571428571429,0.7910009009816379,0.8958444905609854,0.8702422203705638,0.8959891230455472,0.10430014192357644,0.8956998580764235,0.10401087695445276,0.8961468435189391,0.8959891230455472,0.896034340440064,0.7910009009816379,0.8958444905609854,0.855202386181629,0.8954666109311318,0.8959891230455472,13.212,1.847,13.109375,1.828125,13109.375,1828.125,2825231.0,2822070.0,315699.0,89.59891230455473,50.0,?
BaseReduzida1_weka,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071612E7,13238.0,1471.0,1321.0,150.0,0.0,89.80285520054385,10.197144799456153,0.0,0.7954482247149347,0.10203157315347335,0.3193055748920604,20.528757518900825,64.05035589695,1464.7329040366542,2054.036273299794,-589.30336926314,0.9957395676659784,1.3963536868115527,-0.40061411914557443,1163.2967570333112,0.7908203650804291,79.42040175566372,0.8876262626262627,703.0,0.0898379970544919,61.0,0.9101620029455081,618.0,0.11237373737373738,89.0,0.9201570680628273,0.8876262626262627,0.903598971722365,0.7960287179613881,0.8988941327858854,0.8772586384971868,0.8980285520054385,0.10024028643366775,0.8997597135663322,0.10197144799456152,0.8989049288789984,0.8980285520054385,0.8981410857370936,0.7960287179613881,0.8988941327858853,0.8587012612034615,0.8976869317486285,0.8980285520054385,13.905,1.573,13.78125,1.5625,13781.25,1562.5,2825231.0,2822070.0,315699.0,89.80285520054385,50.0,?
BaseReduzida1_weka,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071612E7,13238.0,1471.0,1331.0,140.0,0.0,90.48266485384093,9.517335146159075,0.0,0.8088848056274766,0.09523450352330234,0.30847849281105305,19.161186776195724,61.87852265899779,1464.7329040366542,1917.1112079728264,-452.3783039361722,0.9957395676659784,1.3032707056239472,-0.3075311379579689,1183.381813940518,0.8044743806529694,80.79164540369364,0.9002525252525253,713.0,0.0898379970544919,61.0,0.9101620029455081,618.0,0.09974747474747475,79.0,0.9211886304909561,0.9002525252525253,0.9106002554278417,0.8091291108618929,0.9052072640990166,0.8830073534438677,0.9048266485384092,0.09441212034037588,0.9055878796596242,0.09517335146159075,0.9052491961354622,0.9048266485384092,0.9049021753727187,0.8091291108618929,0.9052072640990166,0.8670652269953155,0.904428034690665,0.9048266485384092,13.662,1.61,13.578125,1.59375,13578.125,1593.75,2825231.0,2822070.0,315699.0,90.48266485384093,50.0,?
BaseReduzida1_weka,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071613E7,13238.0,1471.0,1324.0,147.0,0.0,90.00679809653298,9.99320190346703,0.0,0.7993921564807419,0.09999245226442216,0.3160963923680533,20.11848629608932,63.406617425204196,1464.7329040366542,2012.9587537017057,-548.2258496650516,0.9957395676659784,1.3684287924552725,-0.37268922478929406,1169.322274105473,0.794916569752191,79.83177485007269,0.8939393939393939,708.0,0.09278350515463918,63.0,0.9072164948453608,616.0,0.10606060606060606,84.0,0.9182879377431906,0.8939393939393939,0.9059500959692898,0.7997206276374236,0.9005779443923774,0.8779977734049582,0.9000679809653297,0.09891209218057495,0.901087907819425,0.09993201903467029,0.9006145796686654,0.9000679809653297,0.9001575563207199,0.7997206276374236,0.9005779443923774,0.8610023481140829,0.899675555598858,0.9000679809653297,12.126,1.818,12.09375,1.765625,12093.75,1765.625,2825231.0,2822070.0,315699.0,90.00679809653298,50.0,?
BaseReduzida1_weka,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071613E7,13239.0,1470.0,1341.0,129.0,0.0,91.22448979591837,8.775510204081632,0.0,0.8236337966864024,0.08781736998099586,0.2962125127133701,17.66975796797766,59.42145710817259,1463.6162914157487,1766.50757204673,-302.8912806309813,0.9956573410991488,1.201705831324306,-0.20604849022515737,1204.3612479603873,0.8192933659594471,82.28667957743315,0.9116161616161617,722.0,0.08702064896755163,59.0,0.9129793510324484,619.0,0.08838383838383838,70.0,0.9244558258642765,0.9116161616161617,0.9179910998092816,0.8237269534776299,0.912297756324305,0.8903679191771381,0.9122448979591836,0.08764938531057367,0.9123506146894265,0.08775510204081632,0.912439847461297,0.9122448979591836,0.9122911365987968,0.82372695347763,0.9122977563243051,0.8765274782684439,0.9118119361518976,0.9122448979591836,12.767,1.394,12.65625,1.375,12656.25,1375.0,2825444.0,2822283.0,315486.0,91.22448979591837,50.0,?
BaseReduzida1_weka,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071613E7,13238.0,1471.0,1323.0,148.0,0.0,89.93881713120327,10.061182868796736,0.0,0.7974967537420332,0.1006721592274392,0.3171697277974606,20.255243370360592,63.62192063835353,1464.7329040366376,2026.6512602344028,-561.9183561977652,0.995739567665967,1.3777370905740332,-0.3819975229080661,1167.3137684147312,0.7935511681949227,79.69465048526916,0.9090909090909091,720.0,0.11192930780559647,76.0,0.8880706921944035,603.0,0.09090909090909091,72.0,0.9045226130653267,0.9090909090909091,0.906801007556675,0.7975086982761782,0.8985808006426563,0.871239579642232,0.8993881713120326,0.10222657002672,0.8977734299732799,0.10061182868796736,0.8993577449905317,0.8993881713120326,0.8993662722389317,0.7975086982761782,0.8985808006426563,0.8591316413496873,0.8987476234238323,0.8993881713120326,13.186,1.605,13.140625,1.609375,13140.625,1609.375,2825231.0,2822070.0,315699.0,89.93881713120327,50.0,?
BaseReduzida1_weka,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071613E7,13238.0,1471.0,1313.0,158.0,0.0,89.25900747790618,10.740992522093814,0.0,0.7849443063695599,0.10746922885761058,0.3277097890837061,21.622814113065825,65.73617961046172,1464.7329040366376,2163.5763255613488,-698.8434215247112,0.995739567665967,1.470820071761624,-0.47508050409565683,1147.2287115075237,0.7798971526223819,78.32340683723919,0.8712121212121212,690.0,0.08247422680412371,56.0,0.9175257731958762,623.0,0.12878787878787878,102.0,0.9249329758713136,0.8712121212121212,0.8972691807542263,0.7864873968930375,0.8943689472039987,0.8751534045241888,0.8925900747790618,0.10385218037106435,0.8961478196289356,0.10740992522093813,0.8946421760897426,0.8925900747790618,0.8927433788209832,0.7864873968930376,0.8943689472039988,0.8526994721058542,0.8923667841093068,0.8925900747790618,12.287,1.714,12.203125,1.703125,12203.125,1703.125,2825231.0,2822070.0,315699.0,89.25900747790618,50.0,?
BaseReduzida1_weka,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071614E7,13238.0,1471.0,1341.0,130.0,0.0,91.162474507138,8.837525492862,0.0,0.8222376324874834,0.0884374338931311,0.2972573142864739,17.79361603349126,59.627636565558674,1464.7329040366376,1780.1861426458559,-315.45323860921826,0.995739567665967,1.2101877244363397,-0.2144481567703727,1203.466870847705,0.8181283962254963,82.16288905172316,0.9166666666666666,726.0,0.09425625920471281,64.0,0.9057437407952872,615.0,0.08333333333333333,66.0,0.9189873417721519,0.9166666666666666,0.9178255372945638,0.8222407073289449,0.9112052037309769,0.8872725004087463,0.91162474507138,0.08921433760942615,0.9107856623905739,0.08837525492861999,0.9116463679691796,0.91162474507138,0.9116338638834729,0.8222407073289448,0.911205203730977,0.8753624095094016,0.9111186510002232,0.91162474507138,13.223,1.674,13.1875,1.640625,13187.5,1640.625,2825231.0,2822070.0,315699.0,91.162474507138,50.0,?
BaseReduzida1_weka,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071614E7,13238.0,1471.0,1319.0,152.0,0.0,89.66689326988443,10.333106730115567,0.0,0.7925035032526888,0.10339098707950774,0.32142722984088357,20.80227166744268,64.47594431521986,1464.7329040366376,2081.421286365188,-616.6883823285502,0.995739567665967,1.414970283049074,-0.4192307153831069,1159.2797456518485,0.7880895619659065,79.14615302605719,0.8926767676767676,707.0,0.09867452135493372,67.0,0.9013254786450663,612.0,0.10732323232323232,85.0,0.91343669250646,0.8926767676767676,0.9029374201787995,0.7927428608877822,0.897001123160917,0.8731875346742758,0.8966689326988443,0.10266668637701037,0.8973333136229895,0.10333106730115568,0.8971019594944498,0.8966689326988443,0.8967509332618088,0.7927428608877822,0.8970011231609171,0.8564629243222345,0.896236151949865,0.8966689326988443,12.765,1.666,12.71875,1.65625,12718.75,1656.25,2825231.0,2822070.0,315699.0,89.66689326988443,50.0,?
BaseReduzida1_weka,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071614E7,13238.0,1471.0,1352.0,119.0,0.0,91.91026512576478,8.089734874235214,0.0,0.8377828622476261,0.080960657299943,0.28440311936337836,16.290824747327648,57.05523321366584,1464.5086171878545,1629.5685707861883,-165.05995359833378,0.9955870953010567,1.1077964451299716,-0.11220934982891487,1225.3401941906366,0.8329980925837094,83.66903272604374,0.9041614123581336,717.0,0.06342182890855458,43.0,0.9365781710914455,635.0,0.09583858764186633,76.0,0.9434210526315789,0.9041614123581336,0.9233741146168705,0.8386318250207314,0.9203697917247895,0.9046704450463434,0.9191026512576479,0.07836306780806877,0.9216369321919313,0.08089734874235215,0.9202313534311214,0.9191026512576479,0.9192041331085149,0.8386318250207314,0.9203697917247896,0.8867074118918643,0.9188504842342812,0.9191026512576479,13.914,1.791,13.421875,1.78125,13421.875,1781.25,2825231.0,2822070.0,315699.0,91.91026512576478,50.0,?
BaseReduzida1_weka,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071614E7,13238.0,1471.0,1324.0,147.0,0.0,90.00679809653298,9.99320190346703,0.0,0.7991002868044852,0.09999245226442202,0.3160963923680534,20.12038402628398,63.41334590467229,1464.5086171878545,2012.9587537017057,-548.4501365138512,0.9955870953010567,1.3684287924552725,-0.37284169715421567,1169.1029872254642,0.7947674964143197,79.82902753214063,0.9016393442622951,715.0,0.10176991150442478,69.0,0.8982300884955752,609.0,0.09836065573770492,78.0,0.9119897959183674,0.9016393442622951,0.9067850348763477,0.7991607414327924,0.8999347163789352,0.8753110345229131,0.9000679809653297,0.10019854820745941,0.8998014517925406,0.09993201903467029,0.9002241619472471,0.9000679809653297,0.9001122692328749,0.7991607414327924,0.8999347163789351,0.8604897354002178,0.89954636359202,0.9000679809653297,12.923,1.843,12.875,1.84375,12875.0,1843.75,2825231.0,2822070.0,315699.0,90.00679809653298,50.0,?
BaseReduzida1_weka,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071615E7,13238.0,1471.0,1326.0,145.0,0.0,90.14276002719238,9.857239972807614,0.0,0.8021295919209834,0.09863303833838796,0.31393871271645446,19.84684407778713,62.98048526658249,1464.5086171878545,1985.5737406363116,-521.0651234484571,0.9955870953010567,1.349812196217751,-0.3542251009166942,1173.119930580119,0.7974982532835615,80.10331361741939,0.8940731399747793,709.0,0.08997050147492626,61.0,0.9100294985250738,617.0,0.10592686002522068,84.0,0.9207792207792208,0.8940731399747793,0.9072296865003199,0.8025249739471352,0.9020513192499265,0.880347980022563,0.9014276002719238,0.0973249617720708,0.9026750382279292,0.09857239972807613,0.9020625321858581,0.9014276002719238,0.9015243718333837,0.8025249739471352,0.9020513192499264,0.8628804461869719,0.9010405140260845,0.9014276002719238,12.974,1.625,12.90625,1.59375,12906.25,1593.75,2825231.0,2822070.0,315699.0,90.14276002719238,50.0,?
BaseReduzida1_weka,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071615E7,13238.0,1471.0,1321.0,150.0,0.0,89.80285520054385,10.197144799456153,0.0,0.7952409410472083,0.10203157315347335,0.31930557489206157,20.530693949029303,64.05715268760198,1464.5086171878545,2054.036273299793,-589.5276561119383,0.9955870953010567,1.3963536868115518,-0.4007665915104951,1163.0775721934815,0.7906713611104564,79.41759840422243,0.89281210592686,708.0,0.09587020648967552,65.0,0.9041297935103245,613.0,0.10718789407313997,85.0,0.9159120310478654,0.89281210592686,0.904214559386973,0.7955374756091579,0.8984709497185922,0.8755211698138439,0.8980285520054385,0.10108665256825396,0.8989133474317461,0.10197144799456152,0.8985409726083734,0.8980285520054385,0.898118464903426,0.795537475609158,0.8984709497185923,0.858326649863025,0.8976014657399982,0.8980285520054385,14.496,1.826,13.4375,1.796875,13437.5,1796.875,2825231.0,2822070.0,315699.0,89.80285520054385,50.0,?
BaseReduzida1_weka,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071615E7,13238.0,1471.0,1305.0,166.0,0.0,88.71515975526853,11.284840244731475,0.0,0.7738825899984073,0.11290688456174756,0.33590379808127235,22.719013537004447,67.38698780724745,1464.5086171878545,2273.116377822929,-808.6077606350743,0.9955870953010567,1.5452864567117124,-0.5496993614106556,1130.942025356239,0.7688253061565187,77.22330972199201,0.8701134930643127,690.0,0.09292035398230089,63.0,0.9070796460176991,615.0,0.12988650693568726,103.0,0.9163346613545816,0.8701134930643127,0.8926261319534282,0.7750338812113837,0.888596569541006,0.8673355472967381,0.8871515975526852,0.10995845847067338,0.8900415415293267,0.11284840244731476,0.8887773949789747,0.8871515975526852,0.8873084610025632,0.7750338812113836,0.8885965695410059,0.8454182491869189,0.886857478584164,0.8871515975526852,13.382,1.763,13.140625,1.765625,13140.625,1765.625,2825231.0,2822070.0,315699.0,88.71515975526853,50.0,?
BaseReduzida1_weka,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071615E7,13239.0,1470.0,1318.0,152.0,0.0,89.65986394557824,10.34013605442177,0.0,0.7923867716254488,0.10346126517973693,0.3215365420705854,20.817470566271727,64.50156230181167,1463.6162914157615,2081.4377285857213,-617.8214371699598,0.9956573410991575,1.4159440330515112,-0.42028669195235363,1158.1660383795845,0.7878680533194452,79.13044184957016,0.8914141414141414,706.0,0.09734513274336283,66.0,0.9026548672566371,612.0,0.10858585858585859,86.0,0.9145077720207254,0.8914141414141414,0.9028132992327365,0.7926825955071862,0.8970345043353893,0.8737085617729585,0.8965986394557823,0.10252963078500373,0.8974703692149961,0.10340136054421768,0.8971117951166689,0.8965986394557823,0.8966889688130053,0.7926825955071862,0.8970345043353892,0.8564720991764595,0.8961740914768332,0.8965986394557823,12.628,1.477,12.625,1.46875,12625.0,1468.75,2825444.0,2822283.0,315486.0,89.65986394557824,50.0,?
BaseReduzida1_weka,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071616E7,13238.0,1471.0,1322.0,149.0,0.0,89.87083616587356,10.129163834126444,0.0,0.7963234344348595,0.10135186619045636,0.31823944317782593,20.393923974779685,63.84327179301823,1464.5086171878236,2040.3437667670999,-575.8351495792763,0.9955870953010357,1.3870453886927938,-0.3914582933917582,1165.08604387077,0.792036739545051,79.55474144686085,0.9016393442622951,715.0,0.10471976401179942,71.0,0.8952802359882006,607.0,0.09836065573770492,78.0,0.9096692111959288,0.9016393442622951,0.9056364787840406,0.7963598926156887,0.8984597901252478,0.8732187040354685,0.8987083616587356,0.10178878140823988,0.8982112185917602,0.10129163834126445,0.8988203703401375,0.8987083616587356,0.8987439425977504,0.7963598926156887,0.8984597901252479,0.8586464046331467,0.8981593985996505,0.8987083616587356,12.811,1.57,12.71875,1.5625,12718.75,1562.5,2825231.0,2822070.0,315699.0,89.87083616587356,50.0,?
BaseReduzida1_weka,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071616E7,13238.0,1471.0,1319.0,152.0,0.0,89.66689326988443,10.333106730115567,0.0,0.7925993536585818,0.10339098707950765,0.32142722984088273,20.804233897524977,64.48278626776538,1464.5086171878236,2081.421286365185,-616.9126691773615,0.9955870953010357,1.414970283049072,-0.4193831877480364,1159.0606288387862,0.7879406042411871,79.14331231894258,0.8890290037831021,705.0,0.0943952802359882,64.0,0.9056047197640118,614.0,0.11097099621689786,88.0,0.9167750325097529,0.8890290037831021,0.9026888604353392,0.7930246862973906,0.897316861773557,0.8748628433355095,0.8966689326988443,0.10203520915173038,0.8979647908482695,0.10333106730115568,0.8973563207265677,0.8966689326988443,0.8967736270942617,0.7930246862973908,0.897316861773557,0.8567613013407647,0.8962719664495538,0.8966689326988443,12.237,1.601,12.1875,1.609375,12187.5,1609.375,2825231.0,2822070.0,315699.0,89.66689326988443,50.0,?
